time,cart_pos,pend_pos,cart_vel,pend_vel,force
1.640669345855712891e+00,-8.871597656249999297e-02,2.662990647769472918e+00,3.436950085795995036e-01,-9.736840834462476835e+00,4.693864674537239878e+00
1.660677671432495117e+00,-8.115843749999998580e-02,2.472777030071653392e+00,3.777197163999479468e-01,-9.506723437094830587e+00,4.679161261382867032e+00
1.680685520172119141e+00,-7.305621093749999073e-02,2.291767297101147793e+00,4.049524098237583525e-01,-9.046936296156097512e+00,4.727155812876589813e+00
1.700701475143432617e+00,-6.443199218749999513e-02,2.121495429645841924e+00,4.308672137981963690e-01,-8.506807079619063572e+00,4.177099169586164784e+00
1.720702171325683594e+00,-5.537656249999999003e-02,1.966563370069392080e+00,4.527557243500342499e-01,-7.746333335833564426e+00,3.780470681864803062e+00
1.740710020065307617e+00,-4.588992187499999625e-02,1.825437137583912905e+00,4.741459588412633153e-01,-7.053543552935273908e+00,3.427429735605436623e+00
1.760718584060668945e+00,-3.604015624999999667e-02,1.702718674553061806e+00,4.922774881437524952e-01,-6.133296875243093638e+00,3.350729782769410470e+00
1.780728578567504883e+00,-2.578187499999999577e-02,1.595340019401066733e+00,5.126578743685064055e-01,-5.366251105931674203e+00,3.303246776326328682e+00
1.800734758377075195e+00,-1.506968749999999801e-02,1.506369133703699736e+00,5.354439279244922467e-01,-4.447170151635155833e+00,3.356235460844327001e+00
1.820742607116699219e+00,-3.245429687499999400e-03,1.431204075097303186e+00,5.909809678380342213e-01,-3.756778631454658512e+00,3.452673931322691736e+00
1.840750932693481445e+00,8.714999999999998789e-03,1.377514747521305871e+00,5.977726442725895817e-01,-2.683349357244501743e+00,3.652347328984912433e+00
1.860758781433105469e+00,2.078890624999999576e-02,1.343767170187821769e+00,6.034584930706989869e-01,-1.686716936571476033e+00,3.835233168748938493e+00
1.880767107009887695e+00,3.488269531249999639e-02,1.322291439157422754e+00,7.043962278809833277e-01,-1.073339742897805094e+00,3.824383972971084233e+00
1.900775909423828125e+00,4.929421874999999342e-02,1.322291439157422754e+00,7.202591709066642478e-01,0.000000000000000000e+00,3.778941810741674789e+00
1.920783519744873047e+00,6.452277343749998617e-02,1.339165227824164806e+00,7.611381091065083648e-01,8.433685180780148283e-01,3.632185614282384289e+00
1.940792322158813477e+00,8.043218749999998807e-02,1.372912805157648908e+00,7.951207540245225358e-01,1.686636543023267709e+00,3.140982411776734207e+00
