time,cart_pos,pend_pos,cart_vel,pend_vel,force
8.711857795715332031e-01,1.013572656249999843e-01,4.255262705594768491e+00,-5.847449599999998693e-01,-1.072330292425340170e+00,-2.400136950255263635e+00
8.811993598937988281e-01,9.482101562499999081e-02,4.239922897715912242e+00,-6.527385599999993016e-01,-1.531900417750435173e+00,-2.131074568393049873e+00
8.912131786346435547e-01,8.767199218749999190e-02,4.216913185897627869e+00,-7.139158020047140507e-01,-2.297795917199052962e+00,-1.829874567503433802e+00
9.012262821197509766e-01,8.120382812499998826e-02,4.192369493291456806e+00,-6.459699604743086576e-01,-2.451157390181287532e+00,-1.508291936635417052e+00
9.112401008605957031e-01,7.478105468749998708e-02,4.163223858321630111e+00,-6.413910221185210592e-01,-2.910541495118782684e+00,-1.140082648294786782e+00
9.212534427642822266e-01,6.847175781249999205e-02,4.129476280988146009e+00,-6.300890287863991635e-01,-3.370261163364406176e+00,-7.411378693080502567e-01
9.312672615051269531e-01,6.234402343749999298e-02,4.091126761291005387e+00,-6.119278302897549482e-01,-3.829659861998421455e+00,-3.307383023929828525e-01
9.412815570831298828e-01,5.644324218749999234e-02,4.048175299230207358e+00,-5.892357783967812068e-01,-4.289014811500450719e+00,1.679081581859523942e-01
9.512946605682373047e-01,5.081480468749999257e-02,4.000621894805751921e+00,-5.621071936758893495e-01,-4.749117443476144729e+00,6.652322718788484801e-01
9.613080024719238281e-01,4.545871093749999370e-02,3.948466548017640410e+00,-5.348957222791017596e-01,-5.208585434290418092e+00,1.224393857834485511e+00
9.713215827941894531e-01,4.053382812499999738e-02,3.891709258865871490e+00,-4.918203733333329497e-01,-5.668031545676690541e+00,1.818917442798240192e+00
9.813354015350341797e-01,3.599476562499999421e-02,3.828816046562560249e+00,-4.532798742887077514e-01,-6.280642173677473572e+00,2.397254165960902128e+00
9.913492202758789062e-01,3.197769531249999853e-02,3.762854872683477847e+00,-4.011526887455056367e-01,-6.587014962637337767e+00,3.085177184867389677e+00
1.001362800598144531e+00,2.852800781249999543e-02,3.692291756440738482e+00,-3.445009066666669950e-01,-7.046741921652063922e+00,3.747833822238092694e+00
1.011376380920410156e+00,2.573648437499999678e-02,3.615592717046456350e+00,-2.787737599999998706e-01,-7.659502088752264903e+00,4.391832499112338084e+00
1.021389722824096680e+00,2.369390624999999709e-02,3.532757754500631453e+00,-2.039856568013523885e-01,-8.272459219167208389e+00,5.038994267897324519e+00
1.031403541564941406e+00,2.242296874999999759e-02,3.446854830379035839e+00,-1.269183648008380128e-01,-8.578438090876526090e+00,5.674938882278619090e+00
1.041416883468627930e+00,2.194636718749999604e-02,3.353282002318011656e+00,-4.759665325364904886e-02,-9.344815043874044491e+00,5.648708787655594143e+00
1.051430702209472656e+00,2.224140624999999816e-02,3.256641212681216313e+00,2.946319182876619425e-02,-9.650742852236119163e+00,5.697676101188082320e+00
1.061444282531738281e+00,2.310382812499999633e-02,3.156932461468649365e+00,8.612522666666648508e-02,-9.957352715377961516e+00,5.692577616917985139e+00
1.071457862854003906e+00,2.444285156249999605e-02,3.054155748680311699e+00,1.337207466666666400e-01,-1.026373279892799495e+01,5.654115551616187396e+00
1.081471443176269531e+00,2.621308593749999485e-02,2.949845055104087788e+00,1.767833599999998895e-01,-1.041692284070310137e+01,5.634681982447760085e+00
1.091485261917114258e+00,2.827835937499999577e-02,2.844000380739978517e+00,2.062423428013619719e-01,-1.056986121911575793e+01,5.610243851759762812e+00
1.101498603820800781e+00,3.052519531249999613e-02,2.741223667951640852e+00,2.243842224814876773e-01,-1.026397717933702758e+01,5.655448643471692627e+00
1.111512660980224609e+00,3.295359374999999591e-02,2.636912974375417384e+00,2.424989590971858289e-01,-1.041642682037827683e+01,5.630437476976562827e+00
